128,-1,679.3,383.1,38.4,112.5,1.000000
128,-1,2.3,374.0,91.7,235.5,1.000000
128,-1,1366.8,381.8,52.3,139.1,1.000000
128,-1,603.3,405.8,34.4,52.5,1.000000
128,-1,790.4,376.5,52.8,132.8,1.000000
128,-1,894.2,384.4,72.2,168.6,1.000000
128,-1,431.7,378.7,63.8,144.8,1.000000
128,-1,960.1,369.1,50.5,148.0,1.000000
128,-1,180.7,393.7,60.8,144.4,1.000000
128,-1,866.0,380.8,31.5,112.4,0.996000
128,-1,95.8,402.1,35.5,106.2,0.995000
128,-1,1772.6,341.1,148.4,565.4,0.994000
128,-1,388.1,406.2,25.2,77.8,0.090000
128,-1,588.5,405.6,30.3,47.8,0.088000
128,-1,418.4,401.9,29.7,98.5,0.057000
315,-1,1499.7,225.6,235.4,751.7,1.000000
315,-1,1098.8,278.3,66.2,164.2,1.000000
315,-1,696.3,286.0,44.3,119.7,1.000000
315,-1,19.0,279.4,35.5,96.4,1.000000
315,-1,222.0,261.0,74.5,217.8,1.000000
315,-1,905.9,283.1,48.9,133.4,1.000000
315,-1,777.5,258.7,76.3,207.0,1.000000
315,-1,1018.4,271.7,52.6,150.4,1.000000
315,-1,494.7,281.1,48.7,110.2,1.000000
315,-1,841.6,271.8,56.4,152.0,0.999000
315,-1,76.6,277.2,60.4,141.9,0.998000
315,-1,1155.9,274.7,34.5,119.4,0.995000
315,-1,637.5,294.3,23.3,61.7,0.934000
315,-1,1736.7,214.2,184.3,749.8,0.713000
315,-1,995.2,288.9,23.2,63.3,0.152000
315,-1,932.4,287.8,33.9,91.3,0.118000
315,-1,193.3,280.7,36.6,131.8,0.053000
102,-1,547.6,398.7,35.8,105.3,1.000000
102,-1,831.7,394.2,72.0,176.6,1.000000
102,-1,719.4,389.0,46.0,127.1,1.000000
102,-1,603.3,400.9,28.8,69.5,1.000000
102,-1,319.7,399.1,35.8,93.5,1.000000
102,-1,1240.0,404.6,44.0,123.7,1.000000
102,-1,676.7,396.1,43.5,115.2,0.999000
102,-1,1783.4,377.4,137.6,520.5,0.998000
102,-1,488.4,418.3,34.3,52.8,0.991000
102,-1,345.1,404.0,25.9,81.5,0.159000
102,-1,576.2,399.3,27.4,82.5,0.051000
134,-1,17.9,364.6,100.4,239.7,1.000000
134,-1,939.7,376.8,70.6,163.9,1.000000
134,-1,726.6,375.8,38.5,114.1,1.000000
134,-1,234.2,387.8,61.0,139.4,1.000000
134,-1,650.9,397.1,37.0,53.2,1.000000
134,-1,1430.8,374.9,53.6,144.5,1.000000
134,-1,1009.1,359.9,55.9,151.9,1.000000
134,-1,833.6,371.5,50.5,130.3,1.000000
134,-1,473.3,365.4,70.0,149.6,1.000000
134,-1,911.8,368.1,34.1,112.6,0.997000
134,-1,149.1,389.9,33.4,101.3,0.979000
134,-1,1765.4,323.6,155.6,582.9,0.965000
134,-1,445.6,393.9,28.1,84.3,0.949000
134,-1,429.3,397.1,23.2,82.1,0.193000
134,-1,818.4,375.4,36.2,108.9,0.113000
138,-1,35.4,347.9,107.2,239.1,1.000000
138,-1,955.4,362.6,74.5,169.3,1.000000
138,-1,751.0,357.5,39.7,117.4,1.000000
138,-1,1034.6,345.2,55.7,157.6,1.000000
138,-1,850.7,359.6,50.5,129.3,1.000000
138,-1,1460.5,366.8,54.0,142.5,1.000000
138,-1,264.5,372.9,58.3,136.6,1.000000
138,-1,672.8,383.9,39.6,53.9,1.000000
138,-1,177.2,374.4,33.4,106.5,0.999000
138,-1,485.9,370.2,35.1,102.0,0.986000
138,-1,934.7,358.9,33.7,107.9,0.974000
138,-1,457.0,376.0,26.4,83.8,0.915000
138,-1,1757.6,325.7,163.4,588.6,0.831000
138,-1,701.4,383.3,36.9,57.2,0.408000
138,-1,205.3,382.3,28.2,92.8,0.397000
138,-1,772.1,362.0,28.0,82.4,0.397000
222,-1,1388.3,354.2,212.1,673.7,1.000000
222,-1,1639.5,340.5,270.0,719.4,1.000000
222,-1,602.0,345.0,85.2,182.4,1.000000
