170,-1,1001.4,18.3,400.0,1062.7,1.000000
170,-1,1504.5,382.6,143.7,295.3,1.000000
170,-1,601.7,154.7,390.4,926.3,1.000000
170,-1,468.4,310.3,190.4,571.4,0.999000
170,-1,1376.3,448.0,92.0,234.1,0.998000
126,-1,1434.9,146.8,289.2,817.2,1.000000
126,-1,1137.8,271.8,293.0,694.4,1.000000
126,-1,332.3,434.7,109.2,301.4,1.000000
126,-1,451.4,409.6,117.5,317.1,1.000000
239,-1,1517.9,534.1,100.7,180.2,1.000000
239,-1,914.7,309.6,262.8,547.8,1.000000
239,-1,1276.6,354.8,163.3,398.9,1.000000
239,-1,1730.2,421.7,83.2,220.6,1.000000
239,-1,553.4,311.9,238.3,610.0,1.000000
239,-1,1169.4,420.3,113.3,312.5,1.000000
239,-1,737.3,318.0,199.4,495.7,0.264000
146,-1,929.2,230.4,353.4,819.8,1.000000
146,-1,443.1,394.7,136.7,351.2,1.000000
146,-1,1254.4,123.9,325.1,913.6,1.000000
146,-1,24.3,272.3,232.3,674.1,1.000000
146,-1,319.2,423.1,121.6,332.9,0.999000
95,-1,987.4,318.5,228.1,450.7,1.000000
95,-1,1373.4,319.9,239.5,548.6,1.000000
95,-1,1628.6,240.3,243.7,639.0,1.000000
95,-1,463.0,423.1,109.9,297.1,1.000000
95,-1,313.7,456.2,104.4,258.8,1.000000
227,-1,752.6,279.7,256.5,595.5,1.000000
227,-1,1492.1,425.2,113.1,272.5,1.000000
227,-1,300.9,296.1,298.8,681.5,1.000000
227,-1,1469.1,534.8,74.2,175.9,1.000000
227,-1,1707.7,397.6,109.5,249.5,1.000000
227,-1,1186.6,341.1,153.3,426.0,1.000000
227,-1,1066.2,409.8,143.2,353.1,1.000000
227,-1,1650.1,420.3,99.2,230.2,0.999000
227,-1,586.6,300.1,207.9,561.2,0.996000
206,-1,1645.9,397.2,118.4,250.9,1.000000
206,-1,1410.0,536.4,69.5,161.7,1.000000
206,-1,974.2,337.3,201.2,471.8,1.000000
206,-1,1526.3,425.1,98.9,230.8,1.000000
206,-1,1429.1,431.8,102.2,261.4,1.000000
206,-1,217.5,1.0,636.4,1080.0,1.000000
206,-1,855.4,391.3,154.2,395.9,0.081000
16,-1,1659.8,376.0,178.6,380.4,1.000000
16,-1,291.2,447.3,110.2,262.9,1.000000
16,-1,1319.5,453.5,78.0,209.5,1.000000
16,-1,1291.0,535.1,53.2,132.9,1.000000
16,-1,1.0,244.9,224.7,691.3,0.932000
173,-1,943.6,3.7,428.9,1077.3,1.000000
173,-1,1525.1,378.9,134.4,294.7,1.000000
173,-1,1383.5,444.6,93.5,237.8,1.000000
173,-1,1337.3,536.3,65.2,151.6,1.000000
173,-1,557.0,144.1,388.0,936.9,1.000000
173,-1,377.6,384.4,242.6,480.0,0.999000
209,-1,1654.4,400.3,116.5,244.6,1.000000
209,-1,1417.5,536.3,67.9,166.1,1.000000
209,-1,1538.2,421.5,110.9,236.4,1.000000
209,-1,1026.4,327.1,179.8,471.7,1.000000
209,-1,1437.2,430.6,101.4,261.3,1.000000
209,-1,896.9,396.7,171.1,395.1,0.999000
209,-1,19.7,20.8,762.5,1060.2,0.996000
209,-1,12.7,254.4,187.5,797.6,0.363000
98,-1,1037.7,313.5,206.3,444.6,1.000000
98,-1,319.4,461.8,103.1,253.1,1.000000
98,-1,1608.1,231.4,245.9,651.9,1.000000
98,-1,457.1,416.6,127.9,304.4,1.000000
98,-1,1366.1,311.5,226.5,572.4,1.000000
98,-1,1351.8,464.7,75.2,203.5,0.057000
88,-1,936.9,298.3,204.9,482.3,1.000000
88,-1,1400.5,335.9,250.5,508.1,1.000000
88,-1,1669.2,249.1,216.7,608.9,1.000000
88,-1,445.5,425.1,122.0,284.4,1.000000
88,-1,303.7,459.4,97.7,251.9,1.000000
88,-1,1340.4,454.9,82.0,214.7,0.999000
90,-1,949.9,301.4,218.9,477.0,1.000000
90,-1,1658.7,240.1,227.7,621.6,1.000000
90,-1,1387.1,320.6,247.3,549.0,1.000000
90,-1,309.2,458.6,102.3,254.4,1.000000
90,-1,451.6,421.4,123.0,293.9,1.000000
90,-1,1340.1,456.3,79.9,209.7,0.984000
228,-1,764.1,280.1,256.9,593.6,1.000000
228,-1,338.2,293.6,270.6,686.0,1.000000
228,-1,1496.0,424.6,113.3,275.9,1.000000
228,-1,1713.4,397.3,103.6,240.7,1.000000
228,-1,1472.0,535.3,75.0,176.9,1.000000
228,-1,1069.1,407.7,149.1,352.1,1.000000
228,-1,1191.2,350.3,157.3,418.8,0.999000
228,-1,1664.4,419.7,83.4,233.2,0.999000
228,-1,608.6,300.8,190.1,554.2,0.998000
228,-1,182.4,299.0,283.9,623.7,0.370000
157,-1,1157.7,79.2,353.8,1001.8,1.000000
157,-1,797.3,186.3,363.8,894.7,1.000000
157,-1,451.4,378.8,149.7,388.9,1.000000
157,-1,1466.9,365.4,137.6,320.1,0.999000
157,-1,191.7,297.5,285.5,612.9,0.999000
59,-1,1341.3,455.2,81.3,215.1,1.000000
59,-1,512.6,251.3,245.6,588.3,1.000000
59,-1,1532.7,354.4,209.8,455.5,1.000000
59,-1,1753.4,288.0,167.6,524.5,1.000000
59,-1,371.8,436.8,120.9,275.4,1.000000
100,-1,1061.4,310.2,187.3,448.8,1.000000
100,-1,459.8,419.6,125.1,297.1,1.000000
100,-1,1358.0,314.9,229.7,576.2,1.000000
100,-1,322.1,459.9,100.1,256.2,1.000000
100,-1,1600.6,222.6,248.6,673.5,1.000000
109,-1,1559.9,223.3,231.9,689.4,1.000000
109,-1,1297.4,304.4,248.6,605.3,1.000000
109,-1,343.1,452.8,93.2,267.3,1.000000
109,-1,460.3,414.5,128.4,309.0,1.000000
109,-1,1134.4,332.7,191.2,405.2,1.000000
124,-1,1144.6,280.4,304.7,675.8,1.000000
124,-1,1460.8,176.4,267.2,784.6,1.000000
124,-1,336.3,437.4,101.7,299.7,1.000000
124,-1,451.2,407.2,119.0,322.1,1.000000
24,-1,1636.0,377.1,187.8,389.8,1.000000
24,-1,1329.7,456.0,75.4,206.3,1.000000
24,-1,1.0,239.9,325.0,687.9,1.000000
24,-1,1300.5,535.8,54.1,127.7,1.000000
24,-1,312.9,450.2,100.0,258.0,1.000000
182,-1,1561.6,384.6,130.4,273.7,1.000000
182,-1,849.3,1.0,409.7,1080.0,1.000000
182,-1,1342.8,535.7,69.8,151.0,1.000000
182,-1,1392.9,440.7,97.9,246.8,1.000000
182,-1,323.1,118.4,532.1,962.6,1.000000
236,-1,1502.6,531.8,95.9,181.1,1.000000
236,-1,886.9,286.4,210.4,563.6,1.000000
236,-1,1709.4,423.7,90.3,219.9,1.000000
